country_code,country_name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
UGA,Uganda,11.20203702,11.26984365,11.61983059,11.85232605,12.14473211,12.40997977,12.9722581,12.93610768,13.49029045,13.65765185,13.060258,13.04419982,13.32805861,13.53948251,13.89823026,14.21693141,14.70176728,12.8923307,13.64902866,14.15187781,15.29444456,15.9205652,16.29602176,16.72062543,16.45638831,17.0573058,17.48209873,17.95903775,18.6383444,19.16639187,19.63391731,20.20442643,21.05560367,21.94044956,22.50999772,23.6878726,24.48812943,25.81745221,33.38182137,34.72561185,35.83240121,37.38105707,38.62470348,39.65531344,41.38371128,43.42842587,45.39879205,45.96465924,48.07430574,49.98041936,50.91807767,53.56019147,54.26957376,56.60281682,57.29815227
UKR,Ukraine,612.8136806,616.7777932,647.3967563,682.576493,711.4966531,741.5620668,763.4131316,776.8506273,821.4364282,836.6968617,857.8375618,847.1165014,846.4188489,849.5896067,855.1359885,857.905983,875.4448936,899.5957399,905.3615358,902.3787204,977.9458117,918.8029439,818.6225019,725.0741119,613.5034725,597.3690946,518.0760605,496.0793916,469.7715957,468.3291393,462.110928,460.2655031,463.1576484,495.657907,468.9642604,456.2351839,455.7343498,471.2175905,455.99249,389.7941155,414.1998705,441.1345041,431.6527718,423.1549095,372.0592508,316.8592951,322.88153,297.824882,311.192587,301.6375472,292.7272614,285.036443,199.7694764,201.6123002,196.9640055
URY,Uruguay,28.56863317,28.22973124,29.13352883,29.91181516,30.98741128,32.94680578,31.35694242,30.99087747,31.35456849,33.01060953,35.05868284,35.29596286,34.46311857,30.1947836,28.48584559,29.0224493,29.21344962,31.04325638,33.13840186,31.76866897,28.90139504,30.69942686,32.54588465,33.28102108,33.4421267,33.79298033,35.24074812,34.97195916,34.5108462,35.65349094,33.82887644,33.47999012,34.179687,35.13290814,37.14884902,37.30304307,39.33406892,38.50203956,42.11013995,41.49345181,38.46370107,39.6780711,40.26697033,39.0730982,39.22911245,39.67296759,39.87998533,39.0143493,38.66144765,39.23814854,38.60494014,42.27180959,41.11042764,42.92717793,44.62714553
USA,United States,5788.211445,5661.129768,5930.481325,6128.570826,5948.974248,5730.166483,6043.9505,6199.783902,6193.977366,6259.755767,6027.233785,5949.377273,5681.113176,5651.248199,5882.185176,5892.816384,5846.334331,6007.342103,6238.145084,6296.012833,6216.3265,6161.416564,6258.645462,6380.356916,6490.888152,6558.697195,6728.076463,7010.452161,7055.120642,7060.169619,7219.824527,7157.792839,6992.398581,7058.643686,7157.798729,7160.639047,7041.308615,7129.181817,6941.730489,6487.701014,6754.186389,6546.870006,6311.693451,6448.636748,6488.476756,6364.003722,6237.73796,6183.644464,6370.447566,6248.242885,5703.915419,6000.506715,6074.236155,5890.986428,5912.617724
UZB,Uzbekistan,78.59210558,79.79193491,83.63396074,87.65573258,92.28313155,99.80863312,101.223172,104.6194209,109.3348111,112.6856284,119.6786405,122.9758399,126.5587012,130.7299555,135.126608,139.38397,144.4086969,149.2831599,151.7595392,152.7274934,163.1813222,162.5073016,152.7071611,153.3780448,150.3778524,142.1960841,146.623755,145.0869674,160.9656947,159.5104291,169.4050494,175.0142482,185.7877819,174.1370741,176.1412057,177.2522566,189.4099594,183.6008591,195.1411807,176.5480734,192.4440824,198.3916123,187.0614991,186.4686002,178.1140675,173.1853258,182.9666523,188.0523998,185.5181631,189.6360771,198.2383357,210.4788688,206.8546588,211.3656943,227.488366
VCT,Saint Vincent and the Grenadines,0.046465657,0.04756435,0.050375802,0.051946127,0.051209412,0.054433356,0.053855346,0.056269432,0.057115331,0.058038639,0.058803831,0.059733408,0.059961787,0.061044526,0.065274055,0.065807314,0.063721646,0.060988557,0.068332379,0.077536858,0.078478997,0.075986785,0.082408486,0.076255605,0.100189085,0.105282273,0.099430972,0.110229307,0.117590125,0.118463817,0.092364599,0.098925588,0.105916948,0.109606323,0.114395002,0.116837052,0.124368632,0.130599243,0.134368405,0.178999438,0.151535336,0.124975326,0.142806517,0.135648938,0.145310851,0.147624915,0.153403212,0.161303775,0.162188403,0.168834486,0.176016249,0.169359678,0.180049508,0.180703666,0.185236121
VEN,Venezuela,106.7951598,106.1477789,105.980434,116.0679242,113.2933047,106.4998238,110.1817829,113.3593368,119.325952,132.0797142,140.5659931,141.4595769,142.8588966,140.6721855,145.7120654,143.8958484,146.5676,152.6514824,151.163142,158.2424388,163.7310317,168.863811,169.8582013,174.2994589,188.2661825,191.0711564,207.1845291,212.1322672,217.3185075,213.0817217,222.8467894,229.0593016,230.2706556,225.3210143,235.9659989,244.969932,247.8592527,246.7892038,258.0486021,256.0193827,260.9671198,258.0489708,284.5547773,283.6562008,281.4680408,262.9489523,246.1418591,231.0814166,210.6356701,189.5028174,141.5034837,141.3264167,160.2606681,165.3115037,167.3184304
VGB,British Virgin Islands,0.015787922,0.016325157,0.018091398,0.018366498,0.017909705,0.019699086,0.019255159,0.020269477,0.020098336,0.020092085,0.020447788,0.025122607,0.024021494,0.023812885,0.020548943,0.020427612,0.01643217,0.027158095,0.028668836,0.029234438,0.029068139,0.029330567,0.029508348,0.029089376,0.029585959,0.029384695,0.034972544,0.035760353,0.036481041,0.036880251,0.039790271,0.040023574,0.043469633,0.047065236,0.048183826,0.050154781,0.057968173,0.061945007,0.068434868,0.077217368,0.084498492,0.069472129,0.071393497,0.079978542,0.084912492,0.086599395,0.092303466,0.082066237,0.081414982,0.102937187,0.100281783,0.100400003,0.104623101,0.1050023,0.108295127
VNM,Viet Nam,62.68167622,63.09208332,62.96032244,66.85642564,64.75482287,66.2225797,64.4774148,66.27605535,65.09173204,67.3762758,68.70968742,71.61378875,76.52424408,79.34493192,80.51324967,82.30254571,85.62036051,87.58073171,90.78122994,90.41700504,91.89518052,96.04614437,100.519325,107.6962502,115.2482513,123.7954718,132.2993965,139.3720908,149.6713383,156.1279211,163.6424303,168.1307543,182.8944837,191.0392286,213.4153935,225.204936,231.4366643,245.1668134,256.1988297,275.6842974,292.7404144,295.6414014,295.4604307,304.0380119,320.0894728,343.6262669,364.3784655,370.390542,427.7399457,484.7100423,492.9550888,486.779435,494.4743752,542.9234746,584.257623
VUT,Vanuatu,0.291535177,0.313091779,0.320831035,0.36278941,0.397716003,0.389674094,0.400608674,0.395860128,0.385638482,0.385901974,0.392207742,0.375307721,0.380537479,0.386613733,0.377342544,0.411808853,0.400540467,0.41208077,0.442735938,0.436995337,0.469562801,0.47546639,0.455995965,0.481111408,0.487838577,0.484559275,0.490369565,0.496241828,0.502418369,0.513249877,0.523771973,0.51392833,0.513387243,0.544574052,0.526475312,0.535081922,0.53463852,0.662212398,0.665170906,0.647574895,0.670766475,0.705224642,0.674327852,0.678312654,0.704857747,0.635365472,0.561135682,0.528866232,0.595004471,0.587317944,0.622655258,0.66577507,0.647613689,0.622630262,0.632052721
WSM,Samoa,0.157587161,0.157805613,0.16265245,0.177865026,0.201488455,0.188918954,0.189877717,0.195047484,0.196828881,0.206687061,0.217736639,0.221288034,0.239695147,0.240373598,0.257882083,0.25230242,0.239565605,0.264198237,0.265422675,0.287662503,0.294415698,0.29864415,0.291455276,0.311974493,0.318330366,0.301178384,0.302823784,0.307262407,0.313711359,0.313915507,0.360785766,0.389354631,0.396834193,0.405949421,0.404340594,0.41191437,0.412791898,0.425448772,0.429109586,0.439578756,0.468760461,0.481330888,0.48658328,0.50131495,0.510008429,0.565824898,0.572090475,0.522585221,0.533739789,0.540552142,0.466639583,0.528588112,0.511559841,0.507959174,0.5216478
YEM,Yemen,5.397940322,5.694725792,5.955556246,6.260239616,6.48385633,6.502108013,6.816841293,6.938517357,7.27323658,7.551235708,8.516174698,8.639484814,9.223683787,9.791862681,10.00985975,10.47036244,11.09187783,11.99834874,15.78767811,16.58573447,17.50710932,19.3779451,19.94590143,20.00655482,22.59398679,23.18742761,24.07022538,25.73595389,26.70253649,29.59105954,32.43329248,33.40980791,33.73910242,38.94630531,39.92169146,44.19739753,48.72833499,50.95693093,50.25302942,53.51110346,53.02024055,47.41022549,44.50690213,52.94121045,51.6612822,31.47537187,27.20825379,28.29203061,31.81644644,33.70539848,33.05104383,33.60329229,33.56291079,32.36588074,32.90275715
ZAF,South Africa,241.1517616,240.6573829,247.9573964,267.039236,276.1184831,294.3219402,310.3442563,312.5787723,292.1794236,302.0310457,317.6927419,334.2193256,343.3556877,346.7313907,367.7871428,373.2688234,371.3279199,388.3979636,394.1299377,392.9151144,407.0931074,399.4787229,393.469929,397.687953,404.4629814,423.2643588,437.4584477,456.8218919,464.1294362,446.8371803,449.6812765,461.0860589,475.9107052,502.8079804,537.0015768,549.4025606,553.5642191,575.5994431,604.9379797,573.0524648,581.5066501,561.3165927,582.7116693,597.1763122,610.8930225,584.9499372,582.2041819,599.0715971,600.3929024,604.701921,576.9990215,575.4292061,556.079941,555.4452876,569.8096095
ZMB,Zambia,10.08034285,10.33643365,10.91749587,11.37729846,11.59418383,11.88487335,12.31336849,12.05970317,11.87672673,11.67851605,11.73716166,11.70917363,14.49345848,14.44322324,13.08051978,14.57984003,15.1850984,14.64111002,14.92270934,15.80056825,15.86413519,14.8156944,15.38098944,14.92450027,14.38282235,14.0202196,13.65953169,13.27247394,14.8502142,14.5327192,14.00999364,15.17859279,14.45621422,15.01110132,15.27318544,16.29350977,16.29463709,15.76817827,16.70262452,18.26253093,19.94093923,19.77890542,23.26915311,24.55369583,25.54803779,26.21087457,27.06109482,29.28464669,30.96471022,32.39121722,33.01291384,34.14926923,37.10906372,37.49200261,38.51900233
ZWE,Zimbabwe,21.72110553,22.31569373,21.95795306,23.56829201,23.65430536,22.96576251,24.0950169,23.30258288,22.27935201,21.65530803,21.9357516,21.85615555,22.25622403,22.13904532,22.70697648,24.86508692,27.1609223,31.1271019,30.80800116,31.19539421,34.44416201,34.33693982,35.2591653,30.77687214,29.87513322,29.75366927,31.25861386,30.19086919,31.10008012,34.40466905,31.24355102,31.405986,28.68861903,25.43669064,24.60781382,25.89775377,24.81570964,24.83983548,22.23317186,22.81389894,25.98958403,32.48698856,29.53354608,29.65960137,27.40979273,28.46944512,26.59280888,26.05140609,28.03108046,26.46948506,24.79378606,27.14970949,28.02562683,30.12498483,30.78427245
